onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
51.121	0.045	SACC	2031.32312	1096.90349	2045.77424	1112.70212	0.714	39.268	17.321	20.972
51.166	0.030	HPSO	2046.24037	1112.52803	2060.70303	1100.00093	0.638	40.208	21.125	23.010
51.206	0.038	SACC	2062.58205	1100.66327	2068.61362	1089.48964	0.423	82.946	34.962	43.080
51.243	0.035	HPSO	2068.85389	1089.49240	2067.74396	1094.01635	0.155	35.204	5.992	10.905
51.278	0.090	FIXA	2064.79774	1094.02798	2052.37954	1091.29882	0.424	39.269	3.512	6.260
51.369	0.105	PURS	2052.20024	1091.15607	2050.10901	1084.35382	0.237	7.215	3.506	3.290
51.474	1.826	FIXA	2050.08877	1084.50765	2061.17771	1115.41129	1.094	17.113	3.011	3.710
53.299	0.115	PURS	2060.97516	1115.56791	2059.71423	1122.71569	0.242	7.932	1.859	2.848
53.414	0.305	FIXA	2059.60291	1122.97375	2063.20335	1116.76830	0.239	12.193	4.368	4.693
53.719	0.095	PURS	2063.35092	1116.82345	2064.37553	1117.64439	0.044	10.412	3.258	4.585
53.814	0.080	FIXA	2064.20416	1117.92072	2063.36978	1116.63641	0.051	18.535	6.113	6.344
53.894	0.140	PURS	2063.46184	1116.92607	2060.36399	1126.10494	0.323	23.875	4.970	6.497
54.034	0.308	FIXA	2060.94458	1125.50922	2062.35765	1122.21556	0.119	21.393	4.692	5.385
54.342	0.035	SACC	2062.18867	1122.94100	2055.52017	1108.94546	0.517	61.868	28.052	30.624
54.377	0.005	LPSO	2055.28773	1107.91681	2055.00679	1106.61928	0.044	17.695	15.875	15.875
54.382	0.645	FIXA	2054.81638	1105.66825	2054.01435	1100.05843	0.189	14.929	2.939	3.410
55.027	0.230	PURS	2054.02832	1100.12988	2054.05941	1117.70999	0.586	12.655	2.373	3.356
55.257	0.043	FIXA	2054.26787	1117.36554	2053.40818	1120.93730	0.122	10.176	7.059	6.997
55.300	0.698	PURS	2053.08482	1120.79362	2046.11551	1147.73178	0.928	20.770	2.823	3.776
55.998	0.303	FIXA	2045.90378	1147.54713	2049.48783	1151.77841	0.185	13.413	3.314	3.977
56.300	0.093	PURS	2049.46138	1151.80126	2047.95841	1139.53003	0.412	13.026	3.986	4.939
56.393	0.040	FIXA	2048.08694	1138.61057	2049.27682	1139.21591	0.045	14.531	6.354	6.948
56.433	0.263	PURS	2049.27642	1140.36619	2060.66272	1143.47519	0.393	30.842	5.555	6.759
