onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
19.795	0.035	HPSO	1978.51887	1163.58625	1975.52754	1156.68218	0.251	46.699	5.547	10.227
19.830	0.605	PURS	1975.04644	1152.29748	1957.52062	1158.92735	0.625	70.575	6.446	10.005
20.435	0.013	SACC	1956.76845	1157.28708	1952.91528	1148.43259	0.322	57.189	24.051	30.805
20.447	0.123	FIXA	1952.39598	1148.39058	1943.73169	1151.79061	0.310	33.772	7.914	9.999
20.570	0.253	PURS	1943.84806	1151.14718	1940.08486	1175.29229	0.815	51.182	12.771	16.264
20.823	0.348	FIXA	1939.31735	1174.36743	1936.29242	1189.44782	0.513	39.679	7.776	9.879
21.170	0.015	SACC	1937.51241	1186.48713	1950.72022	1172.64752	0.638	70.294	54.143	49.932
21.185	0.100	FIXA	1950.79586	1172.66183	1956.32612	1172.07889	0.185	22.628	8.901	10.805
21.285	0.173	PURS	1956.25102	1172.31842	1945.10523	1179.14629	0.436	48.440	10.652	13.874
21.458	0.105	FIXA	1943.55684	1177.02255	1944.57440	1168.49157	0.286	44.103	20.908	21.021
21.563	0.008	SACC	1941.23045	1166.29409	1938.50133	1166.59553	0.092	53.332	28.747	32.237
21.570	0.068	FIXA	1938.43482	1166.30029	1944.92301	1172.67139	0.303	48.064	20.982	21.082
21.638	0.013	SACC	1946.29491	1168.61182	1947.00202	1161.52647	0.237	57.114	35.453	34.446
21.650	0.108	FIXA	1946.48742	1160.73009	1950.27900	1169.43202	0.316	55.931	19.493	23.285
21.758	0.155	PURS	1950.67285	1169.79646	1933.81746	1206.43815	1.344	55.279	23.129	22.709
21.913	0.020	SACC	1932.13688	1203.70566	1952.50004	1174.59142	1.184	112.238	67.999	67.547
21.933	0.730	PURS	1952.67682	1174.64573	1928.22821	1078.84568	3.296	48.167	7.641	10.550
22.663	0.085	FIXA	1928.18886	1078.83381	1930.73755	1077.52099	0.096	6.101	3.133	3.366
22.748	0.385	PURS	1930.73241	1077.09612	1929.13084	1060.49821	0.556	42.230	4.611	7.053
23.133	0.028	SACC	1929.00262	1058.84723	1932.06696	1080.61004	0.733	56.763	24.918	31.085
23.161	0.083	FIXA	1932.16418	1081.81756	1935.00222	1069.87755	0.409	22.790	12.534	13.065
23.243	0.020	SACC	1935.15318	1068.83073	1933.15340	1055.17501	0.460	54.589	28.337	27.881
23.263	1.055	FIXA	1933.07685	1055.11104	1938.56029	1051.84958	0.213	27.379	3.928	4.930
24.319	0.158	PURS	1938.75990	1051.65508	1940.63385	1060.64094	0.306	18.991	5.751	6.316
24.476	0.138	FIXA	1940.70262	1060.40171	1939.07888	1057.08541	0.123	13.430	4.018	4.627
24.614	0.030	SACC	1938.55597	1058.17009	1939.29990	1082.19796	0.801	52.533	27.623	30.852
24.644	0.058	FIXA	1939.66646	1083.14839	1962.17505	1099.01679	0.918	42.982	23.891	21.669
24.701	0.020	SACC	1961.91689	1098.82238	1954.69276	1078.80840	0.709	56.437	37.980	36.052
24.721	0.035	HPSO	1954.53259	1077.82373	1948.04996	1063.64926	0.520	41.353	17.241	21.809
24.756	0.230	FIXA	1950.12031	1061.32738	1955.89871	1056.24851	0.256	46.282	4.313	6.413
24.987	0.258	PURS	1955.78127	1056.72469	1960.83479	1070.23701	0.481	11.396	3.933	4.065
25.244	0.198	FIXA	1961.01459	1070.27496	1964.11862	1071.01293	0.106	7.650	2.285	2.719
25.442	0.173	PURS	1964.08582	1071.19513	1959.10414	1078.52269	0.295	14.238	3.145	4.014
25.614	0.455	FIXA	1959.07848	1078.36830	1965.12582	1085.93873	0.323	10.206	1.822	2.153
26.069	0.033	ISAC	1965.88103	1085.36910	1969.96965	1072.05681	0.464	24.338	15.420	16.013
